Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1850        45-49     0.01153  0.05611  2.58   56200    3153  273380  1422638  25.31
  1850        50-54     0.01610  0.07748  2.58   53047    4110  255294  1149259  21.66
  1850        55-59     0.02003  0.09553  2.58   48937    4675  233384   893964  18.27
  1850        60-64     0.02935  0.13713  2.61   44262    6070  206794   660581  14.92
  1850        65-69     0.04441  0.20077  2.61   38192    7668  172657   453786  11.88
  1850        70-74     0.07542  0.31741  2.51   30524    9689  128466   281130   9.21
  1850        75-79     0.10230  0.40638  2.47   20836    8467   82769   152664   7.33
  1850        80-84     0.15429  0.54547  2.31   12368    6747   43726    69895   5.65
  1850        85-89     0.19621  0.63254  2.19    5622    3556   18123    26169   4.65
  1850        90-94     0.24113  0.70936  2.10    2066    1465    6077     8045   3.89
  1850        95-99     0.29248  0.77820  1.99     600     467    1597     1968   3.28
  1850       100-104    0.34962  0.83627  1.88     133     111     319      371   2.78
  1850       105-109    0.41140  0.88242  1.76      22      19      47       52   2.40
  1850       110+       0.46128  1.00000  2.17       3       3       6        6   2.17
  1851           0      0.17919  0.16049  0.35  100000   16049   89568  4617825  46.18
  1851         1-4      0.02033  0.07747  1.55   83951    6503  319843  4528257  53.94
  1851         5-9      0.00753  0.03690  2.26   77447    2858  379394  4208414  54.34
  1851        10-14     0.00494  0.02440  2.41   74589    1820  368228  3829020  51.33
  1851        15-19     0.00516  0.02547  2.62   72770    1853  359440  3460793  47.56
  1851        20-24     0.00634  0.03120  2.53   70916    2213  349116  3101353  43.73
  1851        25-29     0.00707  0.03472  2.53   68704    2386  337632  2752236  40.06
  1851        30-34     0.00785  0.03850  2.53   66318    2553  325280  2414605  36.41
  1851        35-39     0.00911  0.04454  2.55   63765    2840  311881  2089325  32.77
  1851        40-44     0.01016  0.04955  2.50   60925    3019  297085  1777444  29.17
  1851        45-49     0.01064  0.05188  2.57   57906    3004  282240  1480359  25.56
  1851        50-54     0.01621  0.07805  2.62   54902    4285  264319  1198119  21.82
  1851        55-59     0.02027  0.09659  2.56   50617    4889  241155   933800  18.45
  1851        60-64     0.02940  0.13722  2.58   45727    6275  213453   692645  15.15
  1851        65-69     0.04032  0.18379  2.60   39453    7251  179855   479192  12.15
  1851        70-74     0.07206  0.30618  2.55   32202    9860  136833   299337   9.30
  1851        75-79     0.10105  0.40143  2.44   22342    8969   88762   162504   7.27
  1851        80-84     0.14668  0.53000  2.38   13373    7088   48323    73742   5.51
  1851        85-89     0.22072  0.68280  2.21    6286    4292   19444    25419   4.04
  1851        90-94     0.31598  0.81087  2.00    1994    1617    5116     5975   3.00
  1851        95-99     0.42918  0.89866  1.77     377     339     790      858   2.28
  1851       100-104    0.55062  0.94841  1.54      38      36      66       69   1.80
  1851       105-109    0.66717  0.97308  1.36       2       2       3        3   1.49
  1851       110+       0.75461  1.00000  1.33       0       0       0        0   1.33
  1852           0      0.19475  0.17287  0.35  100000   17287   88763  4437962  44.38
  1852         1-4      0.02502  0.09434  1.56   82713    7803  311838  4349199  52.58
  1852         5-9      0.00811  0.03961  2.05   74910    2967  365793  4037361  53.90
  1852        10-14     0.00456  0.02254  2.48   71943    1622  355623  3671568  51.03
  1852        15-19     0.00517  0.02555  2.60   70321    1797  347288  3315944  47.15
  1852        20-24     0.00658  0.03236  2.52   68525    2217  337119  2968656  43.32
  1852        25-29     0.00699  0.03437  2.53   66307    2279  325902  2631538  39.69
  1852        30-34     0.00790  0.03875  2.54   64028    2481  314041  2305636  36.01
  1852        35-39     0.00932  0.04559  2.58   61547    2806  300939  1991595  32.36
  1852        40-44     0.01110  0.05405  2.54   58741    3175  285898  1690656  28.78
  1852        45-49     0.01234  0.05987  2.51   55567    3327  269548  1404758  25.28
  1852        50-54     0.01517  0.07317  2.58   52240    3823  251946  1135210  21.73
  1852        55-59     0.01962  0.09369  2.60   48417    4536  231221   883264  18.24
  1852        60-64     0.03137  0.14583  2.59   43881    6399  203992   652043  14.86
  1852        65-69     0.04190  0.19011  2.56   37482    7126  170058   448051  11.95
  1852        70-74     0.07045  0.30060  2.56   30356    9125  129521   277994   9.16
  1852        75-79     0.10583  0.41719  2.46   21231    8857   83692   148473   6.99
  1852        80-84     0.15712  0.55617  2.37   12374    6882   43800    64781   5.24
  1852        85-89     0.23699  0.70929  2.17    5492    3895   16437    20981   3.82
  1852        90-94     0.33523  0.82970  1.96    1597    1325    3951     4544   2.85
  1852        95-99     0.44982  0.90954  1.73     272     247     550      593   2.18
  1852       100-104    0.57043  0.95375  1.51      25      23      41       43   1.74
  1852       105-109    0.68408  0.97547  1.34       1       1       2        2   1.46
  1852       110+       0.76838  1.00000  1.30       0       0       0        0   1.30
  1853           0      0.19557  0.17352  0.35  100000   17352   88721  3982569  39.83
  1853         1-4      0.02919  0.10886  1.52   82648    8997  308246  3893847  47.11
  1853         5-9      0.00957  0.04658  2.18   73651    3431  358567  3585602  48.68
  1853        10-14     0.00619  0.03047  2.44   70220    2140  345630  3227035  45.96
  1853        15-19     0.00601  0.02962  2.51   68081    2017  335389  2881405  42.32
  1853        20-24     0.00766  0.03760  2.56   66064    2484  324262  2546015  38.54
  1853        25-29     0.00901  0.04408  2.57   63580    2802  311085  2221753  34.94
  1853        30-34     0.01160  0.05641  2.57   60778    3428  295546  1910669  31.44
  1853        35-39     0.01358  0.06571  2.54   57349    3768  277478  1615123  28.16
  1853        40-44     0.01462  0.07051  2.49   53581    3778  258429  1337644  24.96
  1853        45-49     0.01740  0.08348  2.59   49803    4157  238996  1079216  21.67
  1853        50-54     0.02557  0.12033  2.55   45646    5492  214796   840219  18.41
  1853        55-59     0.02802  0.13099  2.52   40153    5260  187709   625423  15.58
  1853        60-64     0.04356  0.19720  2.60   34894    6881  157962   437714  12.54
  1853        65-69     0.06246  0.27050  2.53   28013    7578  121312   279751   9.99
  1853        70-74     0.09609  0.38621  2.46   20435    7892   82130   158439   7.75
  1853        75-79     0.13328  0.49463  2.39   12543    6204   46548    76309   6.08
  1853        80-84     0.18641  0.61777  2.27    6339    3916   21007    29761   4.70
  1853        85-89     0.25690  0.73629  2.10    2423    1784    6944     8754   3.61
  1853        90-94     0.33922  0.83076  1.93     639     531    1565     1810   2.83
  1853        95-99     0.43239  0.89819  1.75     108      97     225      245   2.27
  1853       100-104    0.53075  0.94080  1.57      11      10      20       21   1.87
  1853       105-109    0.62720  0.96536  1.41       1       1       1        1   1.59
  1853       110+       0.70234  1.00000  1.42       0       0       0        0   1.42
  1854           0      0.16967  0.15281  0.35  100000   15281   90067  4623185  46.23
  1854         1-4      0.02157  0.08203  1.60   84719    6950  322226  4533118  53.51
  1854         5-9      0.00821  0.04010  2.18   77769    3119  380047  4210892  54.15
  1854        10-14     0.00532  0.02626  2.45   74650    1960  368256  3830845  51.32
  1854        15-19     0.00547  0.02696  2.50   72690    1960  358548  3462589  47.63
  1854        20-24     0.00639  0.03145  2.53   70730    2225  348165  3104040  43.89
  1854        25-29     0.00650  0.03198  2.49   68506    2191  337037  2755875  40.23
  1854        30-34     0.00797  0.03910  2.60   66315    2593  325339  2418839  36.48
  1854        35-39     0.00995  0.04854  2.54   63722    3093  311007  2093500  32.85
  1854        40-44     0.00994  0.04844  2.43   60629    2937  295605  1782492  29.40
  1854        45-49     0.01060  0.05169  2.59   57692    2982  281259  1486887  25.77
  1854        50-54     0.01493  0.07202  2.56   54710    3940  263949  1205629  22.04
  1854        55-59     0.01730  0.08311  2.62   50769    4219  243818   941680  18.55
  1854        60-64     0.03129  0.14570  2.65   46550    6782  216780   697862  14.99
  1854        65-69     0.04273  0.19342  2.55   39768    7692  179997   481082  12.10
  1854        70-74     0.06704  0.28772  2.54   32076    9229  137655   301085   9.39
  1854        75-79     0.10006  0.40100  2.53   22847    9162   91561   163430   7.15
  1854        80-84     0.16005  0.56113  2.34   13685    7679   47980    71869   5.25
  1854        85-89     0.22796  0.69307  2.17    6006    4163   18260    23890   3.98
  1854        90-94     0.31099  0.80368  1.99    1843    1482    4764     5629   3.05
  1854        95-99     0.40793  0.88433  1.80     362     320     785      865   2.39
  1854       100-104    0.51269  0.93510  1.60      42      39      76       81   1.93
  1854       105-109    0.61683  0.96362  1.43       3       3       4        4   1.61
  1854       110+       0.69815  1.00000  1.43       0       0       0        0   1.43
  1855           0      0.12359  0.11440  0.35  100000   11440   92564  4710372  47.10
  1855         1-4      0.02048  0.07804  1.56   88560    6911  337392  4617808  52.14
  1855         5-9      0.00774  0.03787  2.24   81649    3092  399726  4280416  52.42
  1855        10-14     0.00545  0.02687  2.44   78557    2111  387373  3880691  49.40
  1855        15-19     0.00540  0.02664  2.51   76446    2036  377151  3493318  45.70
  1855        20-24     0.00649  0.03196  2.60   74410    2378  366352  3116167  41.88
  1855        25-29     0.00776  0.03810  2.56   72032    2744  353449  2749815  38.18
  1855        30-34     0.00956  0.04667  2.52   69287    3234  338427  2396366  34.59
  1855        35-39     0.00969  0.04732  2.53   66054    3125  322552  2057939  31.16
  1855        40-44     0.01245  0.06036  2.51   62928    3798  305181  1735387  27.58
  1855        45-49     0.01125  0.05468  2.47   59130    3233  287482  1430207  24.19
  1855        50-54     0.01479  0.07145  2.65   55896    3994  270095  1142725  20.44
  1855        55-59     0.02290  0.10864  2.64   51902    5639  246206   872630  16.81
  1855        60-64     0.03478  0.16052  2.60   46263    7426  213498   626424  13.54
  1855        65-69     0.05161  0.22928  2.57   38837    8904  172541   412926  10.63
  1855        70-74     0.08441  0.34942  2.54   29933   10459  123904   240384   8.03
  1855        75-79     0.13188  0.49147  2.41   19474    9571   72572   116481   5.98
  1855        80-84     0.19490  0.63801  2.29    9903    6318   32417    43909   4.43
  1855        85-89     0.29155  0.78460  2.06    3585    2813    9647    11491   3.21
  1855        90-94     0.40696  0.88603  1.81     772     684    1681     1844   2.39
  1855        95-99     0.53383  0.94376  1.58      88      83     156      163   1.85
  1855       100-104    0.65743  0.97178  1.38       5       5       7        7   1.52
  1855       105-109    0.76380  0.98442  1.23       0       0       0        0   1.31
  1855       110+       0.83714  1.00000  1.19       0       0       0        0   1.19
  1856           0      0.12053  0.11177  0.35  100000   11177   92735  4781895  47.82
  1856         1-4      0.02306  0.08740  1.60   88823    7764  336679  4689161  52.79
  1856         5-9      0.00861  0.04199  2.07   81059    3403  395321  4352482  53.70
  1856        10-14     0.00527  0.02602  2.45   77656    2021  383122  3957161  50.96
  1856        15-19     0.00508  0.02510  2.50   75635    1898  373434  3574039  47.25
  1856        20-24     0.00582  0.02872  2.63   73737    2117  363670  3200604  43.41
  1856        25-29     0.00738  0.03624  2.57   71620    2595  351803  2836935  39.61
  1856        30-34     0.00872  0.04268  2.55   69024    2946  337913  2485131  36.00
  1856        35-39     0.00978  0.04772  2.50   66078    3154  322523  2147218  32.49
  1856        40-44     0.01074  0.05231  2.53   62925    3292  306482  1824695  29.00
  1856        45-49     0.01124  0.05471  2.54   59633    3262  290136  1518213  25.46
  1856        50-54     0.01462  0.07062  2.60   56371    3981  272295  1228077  21.79
  1856        55-59     0.02018  0.09623  2.60   52390    5041  249870   955782  18.24
